31810587
31808998
31806503
31805889
31804393
31804389
31804387
31804386
31802299
31802297
31802231
31801873
31801872
31801483
31800494
31795960
31792715
31792714
31792036
31791885
31788890
31787527
31787526
31787525
31786688
31786131
31786057
31785091
31780287
31780286
31776228
31774250
31773518
31771905
31771513
31767564
31764092
31759906
31759905
31759893
31758284
31758283
31757740
31755778
31754050
31752758
31752756
31752706
31751559
31747942
31738923
31738913
31730860
31730712
31730557
31727501
31727021
31726634
31726626
31723240
31722125
31722071
31720931
31718565
31712383
31704767
31690663
31676092
31672293
31672292
31668841
31668563
31662475
31648975
31648972
31641946
31630919
31630918
31617119
31611132
31611131
31611130
31605341
31602577
31599130
31590960
31587962
31585811
31583548
31582346
31552616
31540979
31535303
31527169
31519982
31502021
31493399
31492749
31489551
31465125
31463695
31455681
31446059
31442435
31440928
31440923
31439583
31425333
31418130
31415709
31414989
31409893
31407529
31399820
31381149
31375514
31366457
31356282
31338587
31285527
31232787
31188217
31090562
30872392
30829704
30805710
30368455
29771723
29672406
